ENSG00000288965.1	ENSG00000288965
ENSG00000249318.1	ENSG00000249318
ENSG00000248268.1	ENSG00000248268
ENSG00000164211.13	STARD4
ENSG00000246859.3	STARD4-AS1
ENSG00000249619.1	HMGN1P13
ENSG00000251099.2	ENSG00000251099
ENSG00000134986.14	NREP
ENSG00000253057.1	RN7SKP57
ENSG00000249439.1	HMGN1P14
ENSG00000250095.5	NREP-AS1
ENSG00000129595.14	EPB41L4A
ENSG00000224032.9	EPB41L4A-AS1
ENSG00000238363.1	SNORA13
ENSG00000250882.1	ENSG00000250882
ENSG00000251187.5	ENSG00000251187
ENSG00000251076.1	ENSG00000251076
ENSG00000248350.1	ENSG00000248350
ENSG00000278921.2	EPB41L4A-DT
ENSG00000248430.1	HMGB3P16
ENSG00000290027.1	ENSG00000290027
ENSG00000251014.1	TMEM183AP6
ENSG00000250358.7	LINC02200
ENSG00000134982.18	APC
ENSG00000250045.2	CBX3P3
ENSG00000212370.1	RNU6-482P
ENSG00000258864.1	ENSG00000258864
ENSG00000153037.15	SRP19
ENSG00000129625.13	REEP5
ENSG00000249947.2	XBP1P1
ENSG00000212643.3	ZRSR2P1
ENSG00000172795.17	DCP2
ENSG00000171444.19	MCC
ENSG00000232633.4	ENSG00000232633
ENSG00000212122.4	TSSK1B
ENSG00000251741.1	RNU4ATAC13P
ENSG00000047188.16	YTHDC2
ENSG00000286839.1	ENSG00000286839
ENSG00000080709.17	KCNN2
ENSG00000222706.1	RN7SKP89
ENSG00000246316.8	ENSG00000246316
ENSG00000251542.1	LINC01957
ENSG00000251132.1	ENSG00000251132
ENSG00000250242.1	ENSG00000250242
ENSG00000152503.10	TRIM36
ENSG00000250472.1	TRIM36-IT1
ENSG00000249791.1	ENSG00000249791
ENSG00000164219.10	PGGT1B
ENSG00000271797.1	ENSG00000271797
ENSG00000243304.3	ENSG00000243304
ENSG00000164221.13	CCDC112
ENSG00000250197.1	HMGN1P15
ENSG00000289497.2	ENSG00000289497
ENSG00000249026.2	CTNNA1P1
ENSG00000248722.1	AK3P4
ENSG00000249944.1	ENSG00000249944
ENSG00000249433.1	ENSG00000249433
ENSG00000250444.1	CCT5P1
ENSG00000145780.8	FEM1C
ENSG00000243414.6	TICAM2
ENSG00000251201.8	TMED7-TICAM2
ENSG00000249249.2	TICAM2-AS1
ENSG00000134970.14	TMED7
ENSG00000249021.1	ENSG00000249021
ENSG00000248709.3	ENSG00000248709
ENSG00000251118.1	H3P24
ENSG00000222598.1	RNU2-49P
ENSG00000129596.5	CDO1
ENSG00000145782.13	ATG12
ENSG00000177879.17	AP3S1
ENSG00000287148.1	LINCADL
ENSG00000172901.21	LVRN
ENSG00000248295.2	DDX43P1
ENSG00000268223.7	ARL14EPL
ENSG00000185641.6	ENSG00000185641
ENSG00000272265.1	ENSG00000272265
ENSG00000271918.2	ENSG00000271918
ENSG00000145781.9	COMMD10
ENSG00000212457.1	RNU6-644P
ENSG00000232916.1	HMGN2P27
ENSG00000250015.1	ENSG00000250015
ENSG00000092421.17	SEMA6A
ENSG00000248445.5	SEMA6A-AS1
ENSG00000239528.1	RPS14P8
ENSG00000249167.2	SEMA6A-AS2
ENSG00000197575.6	RPS17P2
ENSG00000251311.1	LINC02214
ENSG00000249150.2	ENSG00000249150
ENSG00000250650.1	ENSG00000250650
ENSG00000250949.1	ENSG00000250949
ENSG00000243758.1	RPL35AP15
ENSG00000285809.1	ENSG00000285809
ENSG00000248663.7	LINC00992
ENSG00000251477.1	ENSG00000251477
ENSG00000249797.2	LINC02147
ENSG00000249582.1	RPL7L1P4
ENSG00000250891.3	LINC02208
ENSG00000250427.1	LINC02148
ENSG00000249551.1	LINC02216
ENSG00000286745.1	ENSG00000286745
ENSG00000249128.1	LINC02215
ENSG00000238904.1	RNU7-34P
ENSG00000249426.1	ENSG00000249426
ENSG00000169570.10	DTWD2
ENSG00000197744.5	PTMAP2
ENSG00000283498.1	MIR1244-2
ENSG00000249494.6	DMXL1-DT
ENSG00000223179.3	RNU6-373P
ENSG00000250678.1	ENSG00000250678
ENSG00000250928.1	ENSG00000250928
ENSG00000172869.15	DMXL1
ENSG00000248885.1	SEPTIN7P10
ENSG00000248979.2	LAMTOR3P2
ENSG00000206786.1	RNU6-701P
ENSG00000264536.1	MIR5706
ENSG00000145779.8	TNFAIP8
ENSG00000243333.3	RN7SL174P
ENSG00000202092.1	RNA5SP190
ENSG00000133835.18	HSD17B4
ENSG00000213663.4	RPL21P58
ENSG00000249919.1	FABP5P6
ENSG00000164334.16	FAM170A
ENSG00000250895.1	TUBAP15
ENSG00000234259.3	ENSG00000234259
ENSG00000251293.1	ENSG00000251293
ENSG00000251975.1	RNU6-718P
ENSG00000261036.2	ENSG00000261036
ENSG00000184838.15	PRR16
ENSG00000270741.1	PRELID3BP8
ENSG00000222609.1	RNU4-69P
ENSG00000248927.1	ENSG00000248927
ENSG00000251135.2	ENSG00000251135
ENSG00000248853.1	ENSG00000248853
ENSG00000229855.9	ENSG00000229855
ENSG00000250847.1	ENSG00000250847
ENSG00000279860.1	ENSG00000279860
ENSG00000244088.1	RPL23AP44
ENSG00000213661.3	ENSG00000213661
ENSG00000249600.1	ENSG00000249600
ENSG00000181867.3	FTMT
ENSG00000151304.6	SRFBP1
ENSG00000113083.15	LOX
ENSG00000247311.3	ENSG00000247311
ENSG00000164185.7	ZNF474
ENSG00000250803.7	ENSG00000250803
ENSG00000249610.1	ZNF474-AS1
ENSG00000272139.1	ENSG00000272139
ENSG00000064692.20	SNCAIP
ENSG00000249621.1	ENSG00000249621
ENSG00000289054.1	ENSG00000289054
ENSG00000249916.1	ENSG00000249916
ENSG00000287794.1	ENSG00000287794
ENSG00000250328.7	MGC32805
ENSG00000251538.7	LINC02201
ENSG00000240058.3	ARGFXP1
ENSG00000205302.7	SNX2
ENSG00000260686.1	ENSG00000260686
ENSG00000064652.11	SNX24
ENSG00000263432.2	RN7SL689P
ENSG00000168938.6	PPIC
ENSG00000249996.1	PPIC-AS1
ENSG00000276047.1	RN7SL711P
ENSG00000223652.2	PRDM6-AS1
ENSG00000061455.11	PRDM6
ENSG00000213655.4	ENSG00000213655
ENSG00000168944.17	CEP120
ENSG00000250539.1	KRT8P33
ENSG00000249400.1	HMGB3P17
ENSG00000279772.1	ENSG00000279772
ENSG00000288766.1	ENSG00000288766
ENSG00000151292.19	CSNK1G3
ENSG00000288890.1	ENSG00000288890
ENSG00000235275.3	KRT18P16
ENSG00000253807.6	LINC01170
ENSG00000250862.1	HMGB1P29
ENSG00000251421.2	ENSG00000251421
ENSG00000248600.2	ENSG00000248600
ENSG00000251214.1	ENSG00000251214
ENSG00000250438.1	ENSG00000250438
ENSG00000248296.1	ENSG00000248296
ENSG00000289458.2	ENSG00000289458
ENSG00000168916.16	ZNF608
ENSG00000249112.1	ENSG00000249112
ENSG00000251456.1	ENSG00000251456
ENSG00000242814.2	ENSG00000242814
ENSG00000260192.3	LINC02240
ENSG00000248443.1	ENSG00000248443
ENSG00000249261.1	ENSG00000249261
ENSG00000288008.1	ENSG00000288008
ENSG00000250194.1	ENSG00000250194
ENSG00000250721.1	HMGB1P22
ENSG00000248752.3	ENSG00000248752
ENSG00000222107.1	RN7SKP117
ENSG00000250402.2	ENSG00000250402
ENSG00000286111.1	ENSG00000286111
ENSG00000249950.1	ENSG00000249950
ENSG00000249904.1	ENSG00000249904
ENSG00000241888.2	RPSAP37
ENSG00000248107.2	LINC02039
ENSG00000155324.10	GRAMD2B
ENSG00000250602.6	ENSG00000250602
ENSG00000279118.1	ENSG00000279118
ENSG00000164904.18	ALDH7A1
ENSG00000202082.2	RNU6-290P
ENSG00000164902.14	PHAX
ENSG00000230929.5	ENSG00000230929
ENSG00000196900.5	TEX43
ENSG00000213630.3	BOLA3P3
ENSG00000249768.2	HSPE1P10
ENSG00000251072.2	LMNB1-DT
ENSG00000252185.1	RNU6-752P
ENSG00000113368.12	LMNB1
ENSG00000173926.6	MARCHF3
ENSG00000164241.14	C5orf63
ENSG00000279446.1	ENSG00000279446
ENSG00000214743.4	MRPS5P3
ENSG00000250080.1	ENSG00000250080
ENSG00000271585.1	SELENOTP2
ENSG00000250956.1	ENSG00000250956
ENSG00000283897.2	ENSG00000283897
ENSG00000286615.3	ENSG00000286615
ENSG00000145794.17	MEGF10
ENSG00000249577.1	ENSG00000249577
ENSG00000271766.1	ENSG00000271766
ENSG00000250859.1	HNRNPKP1
ENSG00000164244.21	PRRC1
ENSG00000282925.1	ENSG00000282925
ENSG00000205279.9	CTXN3
ENSG00000248799.1	ENSG00000248799
ENSG00000230561.7	CCDC192
ENSG00000251032.1	CUL1P1
ENSG00000250603.1	ENSG00000250603
ENSG00000245937.10	SLC12A2-DT
ENSG00000064651.14	SLC12A2
ENSG00000250329.1	POGLUT2P1
ENSG00000138829.14	FBN2
ENSG00000207290.1	Y_RNA
ENSG00000113396.13	SLC27A6
ENSG00000248634.1	ENSG00000248634
ENSG00000288697.1	ENSG00000288697
ENSG00000066583.12	ISOC1
ENSG00000264563.1	MIR4633
ENSG00000286274.1	ENSG00000286274
ENSG00000265691.1	MIR4460
ENSG00000249421.2	ADAMTS19-AS1
ENSG00000145808.10	ADAMTS19
ENSG00000251680.6	ENSG00000251680
ENSG00000186367.7	MINAR2
ENSG00000198108.4	CHSY3
ENSG00000221562.1	RNU6ATAC10P
ENSG00000199455.1	RNA5SP191
ENSG00000248610.1	HSPA8P4
ENSG00000252514.1	RNU7-53P
ENSG00000249312.1	ARL2BPP4
ENSG00000249418.2	ENSG00000249418
ENSG00000287390.1	ENSG00000287390
ENSG00000244192.1	ENSG00000244192
ENSG00000250405.2	ENSG00000250405
ENSG00000248955.1	ENSG00000248955
ENSG00000169567.13	HINT1
ENSG00000186687.16	LYRM7
ENSG00000290020.1	ENSG00000290020
ENSG00000158985.14	CDC42SE2
ENSG00000279370.1	ENSG00000279370
ENSG00000158987.22	RAPGEF6
ENSG00000273217.1	ENSG00000273217
ENSG00000275939.1	ENSG00000275939
ENSG00000217128.13	FNIP1
ENSG00000286676.1	ACTBP4
ENSG00000279584.1	ENSG00000279584
ENSG00000239642.6	MEIKIN
ENSG00000281938.2	ENSG00000281938
ENSG00000234758.1	ENSG00000234758
ENSG00000164398.15	ACSL6
ENSG00000223548.1	ACSL6-AS1
ENSG00000231585.1	ENSG00000231585
ENSG00000164399.5	IL3
ENSG00000164400.6	CSF2
ENSG00000253067.1	ENSG00000253067
ENSG00000227616.1	ENSG00000227616
ENSG00000235775.1	ENSG00000235775
ENSG00000224015.1	ENSG00000224015
ENSG00000237714.1	P4HA2-AS1
ENSG00000072682.20	P4HA2
ENSG00000224431.1	ENSG00000224431
ENSG00000283678.1	MIR6830
ENSG00000131435.13	PDLIM4
ENSG00000197208.6	SLC22A4
ENSG00000233006.8	MIR3936HG
ENSG00000263597.1	MIR3936
ENSG00000197375.14	SLC22A5
ENSG00000197536.11	IRF1-AS1
ENSG00000283782.2	ENSG00000283782
ENSG00000238160.2	LINC02863
ENSG00000125347.15	IRF1
ENSG00000202533.1	Y_RNA
ENSG00000113525.10	IL5
ENSG00000113522.14	RAD50
ENSG00000223442.1	TH2LCRR
ENSG00000169194.10	IL13
ENSG00000113520.11	IL4
ENSG00000230612.3	ENSG00000230612
ENSG00000131437.16	KIF3A
ENSG00000205089.8	CCNI2
ENSG00000164402.14	SEPTIN8
ENSG00000198944.6	SOWAHA
ENSG00000272203.1	ENSG00000272203
ENSG00000164403.15	SHROOM1
ENSG00000201274.1	RNA5SP192
ENSG00000164404.9	GDF9
ENSG00000164405.11	UQCRQ
ENSG00000164406.8	LEAP2
ENSG00000072364.13	AFF4
ENSG00000235253.1	EEF1A1P50
ENSG00000202417.1	Y_RNA
ENSG00000225364.1	ATP6V0E1P1
ENSG00000272023.1	AFF4-DT
ENSG00000229738.1	ENSG00000229738
ENSG00000199677.1	Y_RNA
ENSG00000155329.12	ZCCHC10
ENSG00000248648.1	ENSG00000248648
ENSG00000287054.1	ENSG00000287054
ENSG00000286408.1	ENSG00000286408
ENSG00000170606.16	HSPA4
ENSG00000279691.1	ENSG00000279691
ENSG00000251616.1	ENSG00000251616
ENSG00000248245.1	ENSG00000248245
ENSG00000240611.1	RPL6P15
ENSG00000053108.18	FSTL4
ENSG00000288758.2	ENSG00000288758
ENSG00000249478.1	ENSG00000249478
ENSG00000250244.5	ENSG00000250244
ENSG00000250409.1	ENSG00000250409
ENSG00000221287.1	MIR1289-2
ENSG00000280104.1	ENSG00000280104
ENSG00000279197.1	ENSG00000279197
ENSG00000251243.1	ENSG00000251243
ENSG00000249073.1	WSPAR
ENSG00000113583.8	C5orf15
ENSG00000213585.11	VDAC1
ENSG00000271737.2	ENSG00000271737
ENSG00000271128.1	ENSG00000271128
ENSG00000081059.20	TCF7
ENSG00000113558.19	SKP1
ENSG00000272772.2	ENSG00000272772
ENSG00000113575.12	PPP2CA
ENSG00000273345.6	ENSG00000273345
ENSG00000266751.1	MIR3661
ENSG00000270177.1	PPP2CA-DT
ENSG00000239615.1	ENSG00000239615
ENSG00000006837.12	CDKL3
ENSG00000119048.9	UBE2B
ENSG00000279469.1	ENSG00000279469
ENSG00000248559.1	ENSG00000248559
ENSG00000237190.4	CDKN2AIPNL
ENSG00000243648.1	ENSG00000243648
ENSG00000250564.2	LINC02999
ENSG00000250994.3	ENSG00000250994
ENSG00000207222.1	RNU6-456P
ENSG00000251169.3	LINC01843
ENSG00000240250.3	RN7SL541P
ENSG00000280420.1	ENSG00000280420
ENSG00000043143.22	JADE2
ENSG00000152700.14	SAR1B
ENSG00000207459.1	RNU6-1311P
ENSG00000113615.13	SEC24A
ENSG00000201298.1	RNU6-1164P
ENSG00000222266.1	RNU6-757P
ENSG00000164615.6	CAMLG
ENSG00000145833.16	DDX46
ENSG00000241179.1	ENSG00000241179
ENSG00000181904.9	C5orf24
ENSG00000270892.1	ENSG00000270892
ENSG00000113621.15	TXNDC15
ENSG00000132570.15	PCBD2
ENSG00000279799.1	ENSG00000279799
ENSG00000244921.2	MTCYBP18
ENSG00000249119.1	MTND6P4
ENSG00000248923.1	MTND5P11
ENSG00000247627.2	MTND4P12
ENSG00000198868.3	MTND4LP30
ENSG00000263963.1	ENSG00000263963
ENSG00000249192.1	MTND3P25
ENSG00000152705.8	CATSPER3
ENSG00000069011.16	PITX1
ENSG00000224186.8	PITX1-AS1
ENSG00000277619.1	ENSG00000277619
ENSG00000249082.2	EPIST
ENSG00000248753.1	ENSG00000248753
ENSG00000248482.1	ENSG00000248482
ENSG00000249647.2	LINC02900
ENSG00000113648.17	MACROH2A1
ENSG00000270021.1	ENSG00000270021
ENSG00000251380.3	DCANP1
ENSG00000255833.2	TIFAB
ENSG00000249639.1	ENSG00000249639
ENSG00000250167.2	ENSG00000250167
ENSG00000145832.16	SLC25A48
ENSG00000181965.6	NEUROG1
ENSG00000145824.13	CXCL14
ENSG00000251045.1	SLC25A48-AS1
ENSG00000223539.4	ENSG00000223539
ENSG00000265924.1	MIR5692C1
ENSG00000250378.4	ENSG00000250378
ENSG00000145839.2	IL9
ENSG00000254239.1	ENSG00000254239
ENSG00000253927.1	ENSG00000253927
ENSG00000145826.9	LECT2
ENSG00000164616.16	FBXL21P
ENSG00000120708.17	TGFBI
ENSG00000270123.4	VTRNA2-1
ENSG00000278815.1	Vault
ENSG00000164621.5	SMAD5-AS1
ENSG00000277859.1	ENSG00000277859
ENSG00000113658.18	SMAD5
ENSG00000275646.1	ENSG00000275646
ENSG00000277524.1	ENSG00000277524
ENSG00000274934.1	ENSG00000274934
ENSG00000271824.2	SMIM32
ENSG00000069018.19	TRPC7
ENSG00000248211.1	TRPC7-AS1
ENSG00000250947.1	TRPC7-AS2
ENSG00000279240.1	ENSG00000279240
ENSG00000248351.1	HSPD1P18
ENSG00000213568.4	HNRNPA1P13
ENSG00000249803.6	ENSG00000249803
ENSG00000250284.3	ENSG00000250284
ENSG00000248616.1	ANKRD49P3
ENSG00000222285.1	RNA5SP193
ENSG00000152377.15	SPOCK1
ENSG00000146021.15	KLHL3
ENSG00000216009.3	MIR874
ENSG00000177733.7	HNRNPA0
ENSG00000287067.1	ENSG00000287067
ENSG00000270697.1	ENSG00000270697
ENSG00000226306.8	NPY6R
ENSG00000250159.7	PKD2L2-DT
ENSG00000120729.10	MYOT
ENSG00000078795.17	PKD2L2
ENSG00000031003.11	FAM13B
ENSG00000246323.2	FAM13B-AS1
ENSG00000250260.1	ENSG00000250260
ENSG00000222924.1	RNU6-1148P
ENSG00000061492.12	WNT8A
ENSG00000112981.5	NME5
ENSG00000212460.1	RNU6-460P
ENSG00000199880.1	RNU6-888P
ENSG00000112983.18	BRD8
ENSG00000112984.12	KIF20A
ENSG00000094880.11	CDC23
ENSG00000146013.11	GFRA3
ENSG00000249851.1	RPS27AP18
ENSG00000158402.21	CDC25C
ENSG00000120709.11	FAM53C
ENSG00000249971.1	ENSG00000249971
ENSG00000120733.15	KDM3B
ENSG00000132563.17	REEP2
ENSG00000271196.1	ENSG00000271196
ENSG00000289267.1	ENSG00000289267
ENSG00000120738.8	EGR1
ENSG00000241458.1	RPL7P19
ENSG00000120705.13	ETF1
ENSG00000289155.2	ENSG00000289155
ENSG00000113013.16	HSPA9
ENSG00000222937.1	SNORD63B
ENSG00000206989.1	SNORD63
ENSG00000044115.21	CTNNA1
ENSG00000232174.3	ENSG00000232174
ENSG00000238745.1	ENSG00000238745
ENSG00000253404.1	CTNNA1-AS1
ENSG00000146006.8	LRRTM2
ENSG00000120725.13	SIL1
ENSG00000201532.1	RNA5SP194
ENSG00000249593.6	ENSG00000249593
ENSG00000242683.1	RPL12P21
ENSG00000252533.1	RNU6-572P
ENSG00000280987.4	MATR3
ENSG00000281398.4	SNHG4
ENSG00000252213.1	SNORA74D
ENSG00000200959.1	SNORA74A
ENSG00000015479.20	MATR3
ENSG00000199545.1	RNA5SP195
ENSG00000253015.1	RN7SKP64
ENSG00000120727.13	PAIP2
ENSG00000272742.1	ENSG00000272742
ENSG00000170482.17	SLC23A1
ENSG00000170476.16	MZB1
ENSG00000228672.4	PROB1
ENSG00000170469.11	SPATA24
ENSG00000170464.10	DNAJC18
ENSG00000279686.1	ENSG00000279686
ENSG00000200378.1	RNU5B-4P
ENSG00000249751.4	ECSCR
ENSG00000283288.2	SMIM33
ENSG00000184584.14	STING1
ENSG00000249689.1	ENSG00000249689
ENSG00000249215.1	NCOA4P4
ENSG00000286403.1	ENSG00000286403
ENSG00000131508.17	UBE2D2
ENSG00000207020.1	Y_RNA
ENSG00000275506.1	H3P25
ENSG00000272255.1	ENSG00000272255
ENSG00000171604.12	CXXC5
ENSG00000250635.1	CXXC5-AS1
ENSG00000249526.1	ENSG00000249526
ENSG00000200756.1	RNU6-236P
ENSG00000249131.2	PSD2-AS1
ENSG00000251387.1	ENSG00000251387
ENSG00000271792.1	ENSG00000271792
ENSG00000146005.4	PSD2
ENSG00000158458.21	NRG2
ENSG00000250692.1	ENSG00000250692
ENSG00000207317.1	Y_RNA
ENSG00000245146.7	MALINC1
ENSG00000185129.8	PURA
ENSG00000182700.5	IGIP
ENSG00000254363.6	ENSG00000254363
ENSG00000120306.11	CYSTM1
ENSG00000250069.1	ENSG00000250069
ENSG00000113068.10	PFDN1
ENSG00000113070.8	HBEGF
ENSG00000253965.3	ENSG00000253965
ENSG00000113073.15	SLC4A9
ENSG00000249637.4	ANKHD1-DT
ENSG00000222790.1	RNU4-14P
ENSG00000131503.21	ANKHD1
ENSG00000254996.5	ANKHD1-EIF4EBP3
ENSG00000200051.1	ENSG00000200051
ENSG00000213523.12	SRA1
ENSG00000243056.2	EIF4EBP3
ENSG00000113108.20	APBB3
ENSG00000283155.1	ENSG00000283155
ENSG00000283717.1	MIR6831
ENSG00000176087.16	SLC35A4
ENSG00000283602.1	ENSG00000283602
ENSG00000200235.1	ENSG00000200235
ENSG00000251453.1	HAUS1P1
ENSG00000240518.2	RPL36P11
ENSG00000170458.15	CD14
ENSG00000131495.9	NDUFA2
ENSG00000113119.13	TMCO6
ENSG00000113141.19	IK
ENSG00000284325.1	MIR3655
ENSG00000120314.19	WDR55
ENSG00000256453.2	DND1
ENSG00000170445.16	HARS1
ENSG00000112855.17	HARS2
ENSG00000146007.11	ZMAT2
ENSG00000292256.1	ENSG00000292256
ENSG00000199990.1	VTRNA1-1
ENSG00000202111.1	VTRNA1-2
ENSG00000202515.1	VTRNA1-3
ENSG00000250515.1	ENSG00000250515
ENSG00000248106.2	ENSG00000248106
ENSG00000279726.2	ENSG00000279726
ENSG00000204970.10	PCDHA1
ENSG00000204969.7	PCDHA2
ENSG00000255408.4	PCDHA3
ENSG00000204967.13	PCDHA4
ENSG00000204965.9	PCDHA5
ENSG00000081842.18	PCDHA6
ENSG00000204963.6	PCDHA7
ENSG00000204962.6	PCDHA8
ENSG00000204961.7	PCDHA9
ENSG00000278907.1	ENSG00000278907
ENSG00000250120.8	PCDHA10
ENSG00000249504.3	PCDHA14
ENSG00000278946.1	ENSG00000278946
ENSG00000249158.7	PCDHA11
ENSG00000251664.5	PCDHA12
ENSG00000278915.1	ENSG00000278915
ENSG00000278901.1	ENSG00000278901
ENSG00000239389.8	PCDHA13
ENSG00000248383.5	PCDHAC1
ENSG00000279028.1	ENSG00000279028
ENSG00000243232.6	PCDHAC2
ENSG00000288892.1	ENSG00000288892
ENSG00000279047.4	PCDHB1-AS1
ENSG00000171815.6	PCDHB1
ENSG00000279558.1	ENSG00000279558
ENSG00000289752.1	ENSG00000289752
ENSG00000112852.7	PCDHB2
ENSG00000272154.5	ENSG00000272154
ENSG00000113205.5	PCDHB3
ENSG00000272108.1	ENSG00000272108
ENSG00000081818.4	PCDHB4
ENSG00000113209.9	PCDHB5
ENSG00000280029.4	ENSG00000280029
ENSG00000113211.6	PCDHB6
ENSG00000255622.4	PCDHB17P
ENSG00000290893.1	ENSG00000290893
ENSG00000280336.1	ENSG00000280336
ENSG00000113212.7	PCDHB7
ENSG00000120322.4	PCDHB8
ENSG00000279472.1	ENSG00000279472
ENSG00000272674.4	PCDHB16
ENSG00000279068.1	ENSG00000279068
ENSG00000278936.1	ENSG00000278936
ENSG00000177839.7	PCDHB9
ENSG00000279375.1	ENSG00000279375
ENSG00000120324.9	PCDHB10
ENSG00000197479.7	PCDHB11
ENSG00000120328.6	PCDHB12
ENSG00000187372.11	PCDHB13
ENSG00000120327.7	PCDHB14
ENSG00000279983.1	ENSG00000279983
ENSG00000290894.1	PCDHB18P
ENSG00000146001.6	PCDHB18P
ENSG00000262096.3	PCDHB19P
ENSG00000290895.1	ENSG00000290895
ENSG00000113248.6	PCDHB15
ENSG00000277795.1	ENSG00000277795
ENSG00000178913.9	TAF7
ENSG00000120329.7	SLC25A2
ENSG00000288095.2	ENSG00000288095
ENSG00000272070.3	ENSG00000272070
ENSG00000204956.6	PCDHGA1
ENSG00000081853.15	PCDHGA2
ENSG00000254245.3	PCDHGA3
ENSG00000254221.3	PCDHGB1
ENSG00000280026.1	ENSG00000280026
ENSG00000262576.3	PCDHGA4
ENSG00000253910.3	PCDHGB2
ENSG00000253485.3	PCDHGA5
ENSG00000262209.3	PCDHGB3
ENSG00000253731.3	PCDHGA6
ENSG00000253537.3	PCDHGA7
ENSG00000253953.3	PCDHGB4
ENSG00000253767.3	PCDHGA8
ENSG00000276547.2	PCDHGB5
ENSG00000261934.3	PCDHGA9
ENSG00000253305.3	PCDHGB6
ENSG00000253846.3	PCDHGA10
ENSG00000254122.3	PCDHGB7
ENSG00000253873.6	PCDHGA11
ENSG00000248449.2	PCDHGB8P
ENSG00000279855.1	ENSG00000279855
ENSG00000253159.3	PCDHGA12
ENSG00000276545.1	PCDHGB9P
ENSG00000273557.1	ENSG00000273557
ENSG00000240184.7	PCDHGC3
ENSG00000242020.3	RN7SL68P
ENSG00000242419.6	PCDHGC4
ENSG00000240764.4	PCDHGC5
ENSG00000131504.18	DIAPH1
ENSG00000246422.2	DIAPH1-AS1
ENSG00000240974.1	RPS27AP10
ENSG00000228737.2	ENSG00000228737
ENSG00000171720.10	HDAC3
ENSG00000164620.9	RELL2
ENSG00000197948.11	FCHSD1
ENSG00000120318.16	ARAP3
ENSG00000289478.1	ENSG00000289478
ENSG00000286736.1	ENSG00000286736
ENSG00000287527.1	ENSG00000287527
ENSG00000278925.1	ENSG00000278925
ENSG00000156453.14	PCDH1
ENSG00000287726.1	ENSG00000287726
ENSG00000226040.3	ENSG00000226040
ENSG00000081791.9	DELE1
ENSG00000113555.6	PCDH12
ENSG00000271871.1	ENSG00000271871
ENSG00000013561.18	RNF14
ENSG00000254099.1	ENSG00000254099
ENSG00000113552.16	GNPDA1
ENSG00000250347.1	ENSG00000250347
ENSG00000131507.11	NDFIP1
ENSG00000289306.1	ENSG00000289306
ENSG00000280047.1	ENSG00000280047
ENSG00000187678.10	SPRY4
ENSG00000277968.1	ENSG00000277968
ENSG00000274721.1	ENSG00000274721
ENSG00000231185.9	SPRY4-AS1
ENSG00000225147.1	RPS12P10
ENSG00000113578.18	FGF1
ENSG00000261757.1	ENSG00000261757
ENSG00000236714.3	LINC01844
ENSG00000287203.1	ENSG00000287203
ENSG00000145819.18	ARHGAP26
ENSG00000226272.5	ARHGAP26-AS1
ENSG00000285366.1	ENSG00000285366
ENSG00000230789.1	ARHGAP26-IT1
ENSG00000113580.15	NR3C1
ENSG00000231579.3	RPL7P21
ENSG00000279679.1	ENSG00000279679
ENSG00000279130.1	ENSG00000279130
ENSG00000249429.1	ENSG00000249429
ENSG00000251205.3	ENSG00000251205
ENSG00000253023.1	RNU7-156P
ENSG00000249881.1	ENSG00000249881
ENSG00000266478.1	MIR5197
ENSG00000225869.4	ENSG00000225869
ENSG00000158497.6	HMHB1
ENSG00000239390.3	RN7SL87P
ENSG00000145817.17	YIPF5
ENSG00000183775.11	KCTD16
ENSG00000249605.1	ENSG00000249605
ENSG00000285605.1	ENSG00000285605
ENSG00000250972.1	CKS1BP5
ENSG00000213488.4	ENSG00000213488
ENSG00000201423.1	RN7SKP246
ENSG00000251031.2	ENSG00000251031
ENSG00000249229.2	NAMPTP2
ENSG00000215325.4	ASS1P10
ENSG00000250842.1	ENSG00000250842
ENSG00000248125.2	ENSG00000248125
ENSG00000186314.12	PRELID2
ENSG00000249363.1	TRPC6P2
ENSG00000204928.3	GRXCR2
ENSG00000156463.18	SH3RF2
ENSG00000248493.1	ENSG00000248493
ENSG00000173261.9	PLAC8L1
ENSG00000251556.1	ENSG00000251556
ENSG00000133706.20	LARS1
ENSG00000239602.1	RPL35AP16
ENSG00000239317.1	RPL35AP17
ENSG00000275740.1	ENSG00000275740
ENSG00000091009.8	RBM27
ENSG00000238374.1	RNU7-180P
ENSG00000250025.2	ENSG00000250025
ENSG00000091010.6	POU4F3
ENSG00000271724.1	ENSG00000271724
ENSG00000248842.1	ENSG00000248842
ENSG00000113649.14	TCERG1
ENSG00000277568.1	ENSG00000277568
ENSG00000173250.3	GPR151
ENSG00000250407.1	ENSG00000250407
ENSG00000156475.19	PPP2R2B
ENSG00000280646.2	RNA5SP196
ENSG00000241291.3	RN7SL791P
ENSG00000248568.1	KRT8P48
ENSG00000249553.1	PPP2R2B-IT1
ENSG00000286468.1	ENSG00000286468
ENSG00000250343.1	STK32A-AS1
ENSG00000169302.16	STK32A
ENSG00000113657.13	DPYSL3
ENSG00000272239.1	ENSG00000272239
ENSG00000280780.4	JAKMIP2-AS1
ENSG00000176049.16	JAKMIP2
ENSG00000287630.1	ENSG00000287630
ENSG00000164266.11	SPINK1
ENSG00000249518.1	ENSG00000249518
ENSG00000164265.9	SCGB3A2
ENSG00000288774.1	ENSG00000288774
ENSG00000178776.5	C5orf46
ENSG00000248362.1	ENSG00000248362
ENSG00000251320.1	ENSG00000251320
